This job can be monitored from: https://scruffy.c3se.chalmers.se/d/alvis-job/alvis-job?var-jobid=1726174&from=1704591827000
[INFO] Trainer: ngp | 2024-01-07_02-44-00 | cuda:0 | fp16 | 
/cephyr/users/amirmaso/Alvis/microct-neural-repr/instant-NGP-cunerf/model/cunerf
-rhino-fine
[INFO] #parameters: 5296186
[INFO] Loading latest checkpoint ...
[WARN] No checkpoint found, model randomly initialized.
==> Start Training Epoch 1, lr=0.001000 ...

  0% 0/2725000 [00:00<?, ?it/s]
loss=0.0099 (0.0170): :  60% 1625000/2725000 [06:04<04:06, 4469.58it/s]
loss=0.0099 (0.0170): :  60% 1630000/2725000 [06:04<04:03, 4494.24it/s]
loss=0.0105 (0.0170): :  60% 1630000/2725000 [06:05<04:03, 4494.24it/s]
loss=0.0105 (0.0170): :  60% 1635000/2725000 [06:05<04:06, 4427.47it/s]
loss=0.0098 (0.0170): :  60% 1635000/2725000 [06:06<04:06, 4427.47it/s]
loss=0.0098 (0.0170): :  60% 1640000/2725000 [06:06<04:02, 4465.29it/s]
loss=0.0101 (0.0170): :  60% 1640000/2725000 [06:08<04:02, 4465.29it/s]
loss=0.0101 (0.0170): :  60% 1645000/2725000 [06:08<04:00, 4493.56it/s]
loss=0.0102 (0.0169): :  60% 1645000/2725000 [06:09<04:00, 4493.56it/s]
loss=0.0102 (0.0169): :  61% 1650000/2725000 [06:09<03:58, 4513.59it/s]
loss=0.0101 (0.0169): :  61% 1650000/2725000 [06:10<03:58, 4513.59it/s]
loss=0.0101 (0.0169): :  61% 1655000/2725000 [06:10<04:00, 4442.25it/s]
loss=0.0089 (0.0169): :  61% 1655000/2725000 [06:11<04:00, 4442.25it/s]
loss=0.0089 (0.0169): :  61% 1660000/2725000 [06:11<03:57, 4475.12it/s]
loss=0.0103 (0.0169): :  61% 1660000/2725000 [06:12<03:57, 4475.12it/s]
loss=0.0103 (0.0169): :  61% 1665000/2725000 [06:12<03:55, 4501.78it/s]
loss=0.0102 (0.0169): :  61% 1665000/2725000 [06:13<03:55, 4501.78it/s]
loss=0.0102 (0.0169): :  61% 1670000/2725000 [06:13<03:57, 4436.23it/s]
loss=0.0109 (0.0168): :  61% 1670000/2725000 [06:14<03:57, 4436.23it/s]
loss=0.0109 (0.0168): :  61% 1675000/2725000 [06:14<03:54, 4471.43it/s]
loss=0.0102 (0.0168): :  61% 1675000/2725000 [06:15<03:54, 4471.43it/s]
loss=0.0102 (0.0168): :  62% 1680000/2725000 [06:15<03:52, 4497.75it/s]
loss=0.0097 (0.0168): :  62% 1680000/2725000 [06:16<03:52, 4497.75it/s]
loss=0.0097 (0.0168): :  62% 1685000/2725000 [06:16<03:54, 4436.75it/s]
loss=0.0092 (0.0168): :  62% 1685000/2725000 [06:18<03:54, 4436.75it/s]
loss=0.0092 (0.0168): :  62% 1690000/2725000 [06:18<03:51, 4472.97it/s]
loss=0.0089 (0.0168): :  62% 1690000/2725000 [06:19<03:51, 4472.97it/s]
loss=0.0089 (0.0168): :  62% 1695000/2725000 [06:19<03:49, 4496.91it/s]
loss=0.0115 (0.0167): :  62% 1695000/2725000 [06:20<03:49, 4496.91it/s]
loss=0.0115 (0.0167): :  62% 1700000/2725000 [06:20<03:51, 4429.65it/s]
loss=0.0094 (0.0167): :  62% 1700000/2725000 [06:21<03:51, 4429.65it/s]
loss=0.0094 (0.0167): :  63% 1705000/2725000 [06:21<03:48, 4465.72it/s]
loss=0.0102 (0.0167): :  63% 1705000/2725000 [06:22<03:48, 4465.72it/s]
loss=0.0102 (0.0167): :  63% 1710000/2725000 [06:22<03:45, 4492.57it/s]
loss=0.0099 (0.0167): :  63% 1710000/2725000 [06:23<03:45, 4492.57it/s]
loss=0.0099 (0.0167): :  63% 1715000/2725000 [06:23<03:43, 4510.24it/s]
loss=0.0108 (0.0167): :  63% 1715000/2725000 [06:24<03:43, 4510.24it/s]
loss=0.0108 (0.0167): :  63% 1720000/2725000 [06:24<03:46, 4442.12it/s]
loss=0.0103 (0.0166): :  63% 1720000/2725000 [06:25<03:46, 4442.12it/s]
loss=0.0103 (0.0166): :  63% 1725000/2725000 [06:25<03:43, 4475.05it/s]
loss=0.0102 (0.0166): :  63% 1725000/2725000 [06:27<03:43, 4475.05it/s]
loss=0.0102 (0.0166): :  63% 1730000/2725000 [06:27<03:41, 4497.17it/s]
loss=0.0095 (0.0166): :  63% 1730000/2725000 [06:28<03:41, 4497.17it/s]
loss=0.0095 (0.0166): :  64% 1735000/2725000 [06:28<03:43, 4432.59it/s]
loss=0.0104 (0.0166): :  64% 1735000/2725000 [06:29<03:43, 4432.59it/s]
loss=0.0104 (0.0166): :  64% 1740000/2725000 [06:29<03:40, 4468.12it/s]
loss=0.0102 (0.0166): :  64% 1740000/2725000 [06:30<03:40, 4468.12it/s]
loss=0.0102 (0.0166): :  64% 1745000/2725000 [06:30<03:38, 4493.26it/s]
loss=0.0095 (0.0166): :  64% 1745000/2725000 [06:31<03:38, 4493.26it/s]
loss=0.0095 (0.0166): :  64% 1750000/2725000 [06:31<03:40, 4431.48it/s]
loss=0.0103 (0.0165): :  64% 1750000/2725000 [06:32<03:40, 4431.48it/s]
loss=0.0103 (0.0165): :  64% 1755000/2725000 [06:32<03:37, 4468.50it/s]
loss=0.0093 (0.0165): :  64% 1755000/2725000 [06:33<03:37, 4468.50it/s]
loss=0.0093 (0.0165): :  65% 1760000/2725000 [06:33<03:34, 4494.98it/s]
loss=0.0102 (0.0165): :  65% 1760000/2725000 [06:34<03:34, 4494.98it/s]
loss=0.0102 (0.0165): :  65% 1765000/2725000 [06:34<03:36, 4432.62it/s]
loss=0.0098 (0.0165): :  65% 1765000/2725000 [06:35<03:36, 4432.62it/s]
loss=0.0098 (0.0165): :  65% 1770000/2725000 [06:35<03:33, 4470.09it/s]
loss=0.0102 (0.0165): :  65% 1770000/2725000 [06:37<03:33, 4470.09it/s]
loss=0.0102 (0.0165): :  65% 1775000/2725000 [06:37<03:31, 4496.48it/s]
loss=0.0103 (0.0164): :  65% 1775000/2725000 [06:38<03:31, 4496.48it/s]
loss=0.0103 (0.0164): :  65% 1780000/2725000 [06:38<03:29, 4515.77it/s]
loss=0.0096 (0.0164): :  65% 1780000/2725000 [06:39<03:29, 4515.77it/s]
loss=0.0096 (0.0164): :  66% 1785000/2725000 [06:39<03:31, 4443.85it/s]
loss=0.0093 (0.0164): :  66% 1785000/2725000 [06:40<03:31, 4443.85it/s]
loss=0.0093 (0.0164): :  66% 1790000/2725000 [06:40<03:28, 4475.18it/s]
loss=0.0107 (0.0164): :  66% 1790000/2725000 [06:41<03:28, 4475.18it/s]
loss=0.0107 (0.0164): :  66% 1795000/2725000 [06:41<03:26, 4497.59it/s]
loss=0.0096 (0.0164): :  66% 1795000/2725000 [06:42<03:26, 4497.59it/s]
loss=0.0096 (0.0164): :  66% 1800000/2725000 [06:42<03:29, 4420.69it/s]
loss=0.0094 (0.0163): :  66% 1800000/2725000 [06:43<03:29, 4420.69it/s]
loss=0.0094 (0.0163): :  66% 1805000/2725000 [06:43<03:26, 4461.07it/s]
loss=0.0101 (0.0163): :  66% 1805000/2725000 [06:44<03:26, 4461.07it/s]
loss=0.0101 (0.0163): :  66% 1810000/2725000 [06:44<03:23, 4490.56it/s]
loss=0.0102 (0.0163): :  66% 1810000/2725000 [06:46<03:23, 4490.56it/s]
loss=0.0102 (0.0163): :  67% 1815000/2725000 [06:46<03:25, 4431.64it/s]
loss=0.0096 (0.0163): :  67% 1815000/2725000 [06:47<03:25, 4431.64it/s]
loss=0.0096 (0.0163): :  67% 1820000/2725000 [06:47<03:22, 4468.46it/s]
loss=0.0102 (0.0163): :  67% 1820000/2725000 [06:48<03:22, 4468.46it/s]
loss=0.0102 (0.0163): :  67% 1825000/2725000 [06:48<03:20, 4495.12it/s]
loss=0.0097 (0.0163): :  67% 1825000/2725000 [06:49<03:20, 4495.12it/s]
loss=0.0097 (0.0163): :  67% 1830000/2725000 [06:49<03:22, 4411.08it/s]
loss=0.0104 (0.0162): :  67% 1830000/2725000 [06:50<03:22, 4411.08it/s]
loss=0.0104 (0.0162): :  67% 1835000/2725000 [06:50<03:19, 4452.14it/s]
loss=0.0098 (0.0162): :  67% 1835000/2725000 [06:51<03:19, 4452.14it/s]
loss=0.0098 (0.0162): :  68% 1840000/2725000 [06:51<03:17, 4483.00it/s]
loss=0.0097 (0.0162): :  68% 1840000/2725000 [06:52<03:17, 4483.00it/s]
loss=0.0097 (0.0162): :  68% 1845000/2725000 [06:52<03:15, 4506.04it/s]
loss=0.0103 (0.0162): :  68% 1845000/2725000 [06:53<03:15, 4506.04it/s]
loss=0.0103 (0.0162): :  68% 1850000/2725000 [06:53<03:17, 4432.55it/s]
loss=0.0098 (0.0162): :  68% 1850000/2725000 [06:55<03:17, 4432.55it/s]
loss=0.0098 (0.0162): :  68% 1855000/2725000 [06:55<03:14, 4468.20it/s]
loss=0.0092 (0.0162): :  68% 1855000/2725000 [06:56<03:14, 4468.20it/s]
loss=0.0092 (0.0162): :  68% 1860000/2725000 [06:56<03:12, 4494.99it/s]
loss=0.0090 (0.0161): :  68% 1860000/2725000 [06:57<03:12, 4494.99it/s]
loss=0.0090 (0.0161): :  68% 1865000/2725000 [06:57<03:14, 4432.68it/s]
loss=0.0104 (0.0161): :  68% 1865000/2725000 [06:58<03:14, 4432.68it/s]
loss=0.0104 (0.0161): :  69% 1870000/2725000 [06:58<03:11, 4470.40it/s]
loss=0.0100 (0.0161): :  69% 1870000/2725000 [06:59<03:11, 4470.40it/s]
loss=0.0100 (0.0161): :  69% 1875000/2725000 [06:59<03:08, 4497.45it/s]
loss=0.0108 (0.0161): :  69% 1875000/2725000 [07:00<03:08, 4497.45it/s]
loss=0.0108 (0.0161): :  69% 1880000/2725000 [07:00<03:10, 4429.11it/s]
loss=0.0100 (0.0161): :  69% 1880000/2725000 [07:01<03:10, 4429.11it/s]
loss=0.0100 (0.0161): :  69% 1885000/2725000 [07:01<03:08, 4465.81it/s]
loss=0.0099 (0.0161): :  69% 1885000/2725000 [07:02<03:08, 4465.81it/s]
loss=0.0099 (0.0161): :  69% 1890000/2725000 [07:02<03:05, 4491.24it/s]
loss=0.0118 (0.0160): :  69% 1890000/2725000 [07:04<03:05, 4491.24it/s]
loss=0.0118 (0.0160): :  70% 1895000/2725000 [07:04<03:07, 4418.97it/s]
loss=0.0102 (0.0160): :  70% 1895000/2725000 [07:05<03:07, 4418.97it/s]
loss=0.0102 (0.0160): :  70% 1900000/2725000 [07:05<03:05, 4459.23it/s]
loss=0.0100 (0.0160): :  70% 1900000/2725000 [07:06<03:05, 4459.23it/s]
loss=0.0100 (0.0160): :  70% 1905000/2725000 [07:06<03:02, 4487.86it/s]
loss=0.0103 (0.0160): :  70% 1905000/2725000 [07:07<03:02, 4487.86it/s]
loss=0.0103 (0.0160): :  70% 1910000/2725000 [07:07<03:00, 4508.46it/s]
loss=0.0097 (0.0160): :  70% 1910000/2725000 [07:08<03:00, 4508.46it/s]
loss=0.0097 (0.0160): :  70% 1915000/2725000 [07:08<03:02, 4439.65it/s]
loss=0.0109 (0.0160): :  70% 1915000/2725000 [07:09<03:02, 4439.65it/s]
loss=0.0109 (0.0160): :  70% 1920000/2725000 [07:09<02:59, 4474.32it/s]
loss=0.0130 (0.0160): :  70% 1920000/2725000 [07:10<02:59, 4474.32it/s]
loss=0.0130 (0.0160): :  71% 1925000/2725000 [07:10<02:57, 4498.68it/s]
loss=0.0134 (0.0160): :  71% 1925000/2725000 [07:11<02:57, 4498.68it/s]
loss=0.0134 (0.0160): :  71% 1930000/2725000 [07:11<02:59, 4439.08it/s]
loss=0.0115 (0.0159): :  71% 1930000/2725000 [07:12<02:59, 4439.08it/s]
loss=0.0115 (0.0159): :  71% 1935000/2725000 [07:12<02:56, 4474.47it/s]
loss=0.0112 (0.0159): :  71% 1935000/2725000 [07:14<02:56, 4474.47it/s]
loss=0.0112 (0.0159): :  71% 1940000/2725000 [07:14<02:54, 4499.23it/s]
loss=0.0122 (0.0159): :  71% 1940000/2725000 [07:15<02:54, 4499.23it/s]
loss=0.0122 (0.0159): :  71% 1945000/2725000 [07:15<02:55, 4437.32it/s]
loss=0.0123 (0.0159): :  71% 1945000/2725000 [07:16<02:55, 4437.32it/s]
loss=0.0123 (0.0159): :  72% 1950000/2725000 [07:16<02:53, 4471.95it/s]
loss=0.0120 (0.0159): :  72% 1950000/2725000 [07:17<02:53, 4471.95it/s]
loss=0.0120 (0.0159): :  72% 1955000/2725000 [07:17<02:51, 4496.51it/s]
loss=0.0117 (0.0159): :  72% 1955000/2725000 [07:18<02:51, 4496.51it/s]
loss=0.0117 (0.0159): :  72% 1960000/2725000 [07:18<02:52, 4432.06it/s]
loss=0.0115 (0.0159): :  72% 1960000/2725000 [07:19<02:52, 4432.06it/s]
loss=0.0115 (0.0159): :  72% 1965000/2725000 [07:19<02:50, 4466.01it/s]
loss=0.0108 (0.0159): :  72% 1965000/2725000 [07:20<02:50, 4466.01it/s]
loss=0.0108 (0.0159): :  72% 1970000/2725000 [07:20<02:48, 4490.91it/s]
loss=0.0105 (0.0159): :  72% 1970000/2725000 [07:21<02:48, 4490.91it/s]
loss=0.0105 (0.0159): :  72% 1975000/2725000 [07:21<02:46, 4510.87it/s]
loss=0.0111 (0.0158): :  72% 1975000/2725000 [07:23<02:46, 4510.87it/s]
loss=0.0111 (0.0158): :  73% 1980000/2725000 [07:23<02:47, 4442.66it/s]
loss=0.0112 (0.0158): :  73% 1980000/2725000 [07:24<02:47, 4442.66it/s]
loss=0.0112 (0.0158): :  73% 1985000/2725000 [07:24<02:45, 4475.49it/s]
loss=0.0119 (0.0158): :  73% 1985000/2725000 [07:25<02:45, 4475.49it/s]
loss=0.0119 (0.0158): :  73% 1990000/2725000 [07:25<02:43, 4498.78it/s]
loss=0.0116 (0.0158): :  73% 1990000/2725000 [07:26<02:43, 4498.78it/s]
loss=0.0116 (0.0158): :  73% 1995000/2725000 [07:26<02:44, 4438.14it/s]
loss=0.0102 (0.0158): :  73% 1995000/2725000 [07:27<02:44, 4438.14it/s]
loss=0.0102 (0.0158): :  73% 2000000/2725000 [07:27<02:42, 4472.87it/s]
loss=0.0098 (0.0158): :  73% 2000000/2725000 [07:28<02:42, 4472.87it/s]
loss=0.0098 (0.0158): :  74% 2005000/2725000 [07:28<02:40, 4494.33it/s]
loss=0.0102 (0.0158): :  74% 2005000/2725000 [07:29<02:40, 4494.33it/s]
loss=0.0102 (0.0158): :  74% 2010000/2725000 [07:29<02:41, 4431.77it/s]
loss=0.0111 (0.0158): :  74% 2010000/2725000 [07:30<02:41, 4431.77it/s]
loss=0.0111 (0.0158): :  74% 2015000/2725000 [07:30<02:38, 4470.17it/s]
loss=0.0104 (0.0157): :  74% 2015000/2725000 [07:31<02:38, 4470.17it/s]
loss=0.0104 (0.0157): :  74% 2020000/2725000 [07:31<02:36, 4500.02it/s]
loss=0.0111 (0.0157): :  74% 2020000/2725000 [07:33<02:36, 4500.02it/s]
loss=0.0111 (0.0157): :  74% 2025000/2725000 [07:33<02:37, 4437.80it/s]
loss=0.0103 (0.0157): :  74% 2025000/2725000 [07:34<02:37, 4437.80it/s]
loss=0.0103 (0.0157): :  74% 2030000/2725000 [07:34<02:35, 4474.67it/s]
loss=0.0105 (0.0157): :  74% 2030000/2725000 [07:35<02:35, 4474.67it/s]
loss=0.0105 (0.0157): :  75% 2035000/2725000 [07:35<02:33, 4501.00it/s]
loss=0.0107 (0.0157): :  75% 2035000/2725000 [07:36<02:33, 4501.00it/s]
loss=0.0107 (0.0157): :  75% 2040000/2725000 [07:36<02:31, 4519.37it/s]
loss=0.0109 (0.0157): :  75% 2040000/2725000 [07:37<02:31, 4519.37it/s]
loss=0.0109 (0.0157): :  75% 2045000/2725000 [07:37<02:32, 4450.32it/s]
loss=0.0117 (0.0157): :  75% 2045000/2725000 [07:38<02:32, 4450.32it/s]
loss=0.0117 (0.0157): :  75% 2050000/2725000 [07:38<02:30, 4481.78it/s]
loss=0.0101 (0.0157): :  75% 2050000/2725000 [07:39<02:30, 4481.78it/s]
loss=0.0101 (0.0157): :  75% 2055000/2725000 [07:39<02:28, 4506.72it/s]
loss=0.0103 (0.0156): :  75% 2055000/2725000 [07:40<02:28, 4506.72it/s]
loss=0.0103 (0.0156): :  76% 2060000/2725000 [07:40<02:30, 4432.92it/s]
loss=0.0113 (0.0156): :  76% 2060000/2725000 [07:41<02:30, 4432.92it/s]
loss=0.0113 (0.0156): :  76% 2065000/2725000 [07:41<02:27, 4473.29it/s]
loss=0.0105 (0.0156): :  76% 2065000/2725000 [07:43<02:27, 4473.29it/s]
loss=0.0105 (0.0156): :  76% 2070000/2725000 [07:43<02:25, 4501.19it/s]
loss=0.0106 (0.0156): :  76% 2070000/2725000 [07:44<02:25, 4501.19it/s]
loss=0.0106 (0.0156): :  76% 2075000/2725000 [07:44<02:26, 4436.76it/s]
loss=0.0110 (0.0156): :  76% 2075000/2725000 [07:45<02:26, 4436.76it/s]
loss=0.0110 (0.0156): :  76% 2080000/2725000 [07:45<02:24, 4472.08it/s]
loss=0.0104 (0.0156): :  76% 2080000/2725000 [07:46<02:24, 4472.08it/s]
loss=0.0104 (0.0156): :  77% 2085000/2725000 [07:46<02:22, 4499.08it/s]
loss=0.0103 (0.0156): :  77% 2085000/2725000 [07:47<02:22, 4499.08it/s]
loss=0.0103 (0.0156): :  77% 2090000/2725000 [07:47<02:23, 4436.86it/s]
loss=0.0102 (0.0156): :  77% 2090000/2725000 [07:48<02:23, 4436.86it/s]
loss=0.0102 (0.0156): :  77% 2095000/2725000 [07:48<02:20, 4473.18it/s]
loss=0.0103 (0.0156): :  77% 2095000/2725000 [07:49<02:20, 4473.18it/s]
loss=0.0103 (0.0156): :  77% 2100000/2725000 [07:49<02:18, 4502.35it/s]
loss=0.0097 (0.0155): :  77% 2100000/2725000 [07:50<02:18, 4502.35it/s]
loss=0.0097 (0.0155): :  77% 2105000/2725000 [07:50<02:17, 4520.37it/s]
loss=0.0102 (0.0155): :  77% 2105000/2725000 [07:52<02:17, 4520.37it/s]
loss=0.0102 (0.0155): :  77% 2110000/2725000 [07:52<02:18, 4449.39it/s]
loss=0.0115 (0.0155): :  77% 2110000/2725000 [07:53<02:18, 4449.39it/s]
loss=0.0115 (0.0155): :  78% 2115000/2725000 [07:53<02:16, 4484.18it/s]
loss=0.0134 (0.0155): :  78% 2115000/2725000 [07:54<02:16, 4484.18it/s]
loss=0.0134 (0.0155): :  78% 2120000/2725000 [07:54<02:14, 4508.21it/s]
loss=0.0123 (0.0155): :  78% 2120000/2725000 [07:55<02:14, 4508.21it/s]
loss=0.0123 (0.0155): :  78% 2125000/2725000 [07:55<02:15, 4443.29it/s]
loss=0.0100 (0.0155): :  78% 2125000/2725000 [07:56<02:15, 4443.29it/s]
loss=0.0100 (0.0155): :  78% 2130000/2725000 [07:56<02:12, 4478.00it/s]
loss=0.0104 (0.0155): :  78% 2130000/2725000 [07:57<02:12, 4478.00it/s]
loss=0.0104 (0.0155): :  78% 2135000/2725000 [07:57<02:10, 4505.03it/s]
loss=0.0114 (0.0155): :  78% 2135000/2725000 [07:58<02:10, 4505.03it/s]
loss=0.0114 (0.0155): :  79% 2140000/2725000 [07:58<02:11, 4439.74it/s]
loss=0.0116 (0.0155): :  79% 2140000/2725000 [07:59<02:11, 4439.74it/s]
loss=0.0116 (0.0155): :  79% 2145000/2725000 [07:59<02:09, 4474.22it/s]
loss=0.0117 (0.0154): :  79% 2145000/2725000 [08:00<02:09, 4474.22it/s]
loss=0.0117 (0.0154): :  79% 2150000/2725000 [08:00<02:07, 4498.70it/s]
loss=0.0102 (0.0154): :  79% 2150000/2725000 [08:02<02:07, 4498.70it/s]
loss=0.0102 (0.0154): :  79% 2155000/2725000 [08:02<02:08, 4437.70it/s]
loss=0.0108 (0.0154): :  79% 2155000/2725000 [08:03<02:08, 4437.70it/s]
loss=0.0108 (0.0154): :  79% 2160000/2725000 [08:03<02:06, 4474.12it/s]
loss=0.0105 (0.0154): :  79% 2160000/2725000 [08:04<02:06, 4474.12it/s]
loss=0.0105 (0.0154): :  79% 2165000/2725000 [08:04<02:04, 4498.40it/s]
loss=0.0116 (0.0154): :  79% 2165000/2725000 [08:05<02:04, 4498.40it/s]
loss=0.0116 (0.0154): :  80% 2170000/2725000 [08:05<02:02, 4518.19it/s]
loss=0.0119 (0.0154): :  80% 2170000/2725000 [08:06<02:02, 4518.19it/s]
loss=0.0119 (0.0154): :  80% 2175000/2725000 [08:06<02:04, 4430.26it/s]
loss=0.0103 (0.0154): :  80% 2175000/2725000 [08:07<02:04, 4430.26it/s]
loss=0.0103 (0.0154): :  80% 2180000/2725000 [08:07<02:01, 4468.12it/s]
loss=0.0103 (0.0154): :  80% 2180000/2725000 [08:08<02:01, 4468.12it/s]
loss=0.0103 (0.0154): :  80% 2185000/2725000 [08:08<02:00, 4496.89it/s]
loss=0.0101 (0.0154): :  80% 2185000/2725000 [08:09<02:00, 4496.89it/s]
loss=0.0101 (0.0154): :  80% 2190000/2725000 [08:09<02:00, 4434.79it/s]
loss=0.0103 (0.0154): :  80% 2190000/2725000 [08:11<02:00, 4434.79it/s]
loss=0.0103 (0.0154): :  81% 2195000/2725000 [08:11<01:58, 4473.89it/s]
loss=0.0103 (0.0153): :  81% 2195000/2725000 [08:12<01:58, 4473.89it/s]
loss=0.0103 (0.0153): :  81% 2200000/2725000 [08:12<01:56, 4500.17it/s]
loss=0.0120 (0.0153): :  81% 2200000/2725000 [08:13<01:56, 4500.17it/s]
loss=0.0120 (0.0153): :  81% 2205000/2725000 [08:13<01:57, 4418.99it/s]
loss=0.0105 (0.0153): :  81% 2205000/2725000 [08:14<01:57, 4418.99it/s]
loss=0.0105 (0.0153): :  81% 2210000/2725000 [08:14<01:55, 4461.38it/s]
loss=0.0103 (0.0153): :  81% 2210000/2725000 [08:15<01:55, 4461.38it/s]
loss=0.0103 (0.0153): :  81% 2215000/2725000 [08:15<01:53, 4491.21it/s]
loss=0.0096 (0.0153): :  81% 2215000/2725000 [08:16<01:53, 4491.21it/s]
loss=0.0096 (0.0153): :  81% 2220000/2725000 [08:16<01:53, 4431.95it/s]
loss=0.0101 (0.0153): :  81% 2220000/2725000 [08:17<01:53, 4431.95it/s]
loss=0.0101 (0.0153): :  82% 2225000/2725000 [08:17<01:51, 4471.21it/s]
loss=0.0110 (0.0153): :  82% 2225000/2725000 [08:18<01:51, 4471.21it/s]
loss=0.0110 (0.0153): :  82% 2230000/2725000 [08:18<01:50, 4499.02it/s]
loss=0.0110 (0.0153): :  82% 2230000/2725000 [08:19<01:50, 4499.02it/s]
loss=0.0110 (0.0153): :  82% 2235000/2725000 [08:19<01:48, 4518.89it/s]
loss=0.0102 (0.0153): :  82% 2235000/2725000 [08:21<01:48, 4518.89it/s]
loss=0.0102 (0.0153): :  82% 2240000/2725000 [08:21<01:49, 4446.53it/s]
loss=0.0099 (0.0152): :  82% 2240000/2725000 [08:22<01:49, 4446.53it/s]
loss=0.0099 (0.0152): :  82% 2245000/2725000 [08:22<01:47, 4481.59it/s]
loss=0.0098 (0.0152): :  82% 2245000/2725000 [08:23<01:47, 4481.59it/s]
loss=0.0098 (0.0152): :  83% 2250000/2725000 [08:23<01:45, 4505.75it/s]
loss=0.0101 (0.0152): :  83% 2250000/2725000 [08:24<01:45, 4505.75it/s]
loss=0.0101 (0.0152): :  83% 2255000/2725000 [08:24<01:45, 4444.03it/s]
loss=0.0094 (0.0152): :  83% 2255000/2725000 [08:25<01:45, 4444.03it/s]
loss=0.0094 (0.0152): :  83% 2260000/2725000 [08:25<01:43, 4479.28it/s]
loss=0.0105 (0.0152): :  83% 2260000/2725000 [08:26<01:43, 4479.28it/s]
loss=0.0105 (0.0152): :  83% 2265000/2725000 [08:26<01:42, 4505.51it/s]
loss=0.0105 (0.0152): :  83% 2265000/2725000 [08:27<01:42, 4505.51it/s]
loss=0.0105 (0.0152): :  83% 2270000/2725000 [08:27<01:42, 4443.09it/s]
loss=0.0104 (0.0152): :  83% 2270000/2725000 [08:28<01:42, 4443.09it/s]
loss=0.0104 (0.0152): :  83% 2275000/2725000 [08:28<01:40, 4479.91it/s]
loss=0.0103 (0.0152): :  83% 2275000/2725000 [08:30<01:40, 4479.91it/s]
loss=0.0103 (0.0152): :  84% 2280000/2725000 [08:30<01:38, 4504.61it/s]
loss=0.0096 (0.0152): :  84% 2280000/2725000 [08:31<01:38, 4504.61it/s]
loss=0.0096 (0.0152): :  84% 2285000/2725000 [08:31<01:39, 4440.56it/s]
loss=0.0107 (0.0151): :  84% 2285000/2725000 [08:32<01:39, 4440.56it/s]
loss=0.0107 (0.0151): :  84% 2290000/2725000 [08:32<01:37, 4477.60it/s]
loss=0.0113 (0.0151): :  84% 2290000/2725000 [08:33<01:37, 4477.60it/s]
loss=0.0113 (0.0151): :  84% 2295000/2725000 [08:33<01:35, 4504.13it/s]
loss=0.0094 (0.0151): :  84% 2295000/2725000 [08:34<01:35, 4504.13it/s]
loss=0.0094 (0.0151): :  84% 2300000/2725000 [08:34<01:33, 4521.66it/s]
loss=0.0104 (0.0151): :  84% 2300000/2725000 [08:35<01:33, 4521.66it/s]
loss=0.0104 (0.0151): :  85% 2305000/2725000 [08:35<01:34, 4452.24it/s]
loss=0.0108 (0.0151): :  85% 2305000/2725000 [08:36<01:34, 4452.24it/s]
loss=0.0108 (0.0151): :  85% 2310000/2725000 [08:36<01:32, 4484.01it/s]
loss=0.0088 (0.0151): :  85% 2310000/2725000 [08:37<01:32, 4484.01it/s]
loss=0.0088 (0.0151): :  85% 2315000/2725000 [08:37<01:30, 4505.92it/s]
loss=0.0096 (0.0151): :  85% 2315000/2725000 [08:38<01:30, 4505.92it/s]
loss=0.0096 (0.0151): :  85% 2320000/2725000 [08:38<01:31, 4442.08it/s]
loss=0.0105 (0.0151): :  85% 2320000/2725000 [08:40<01:31, 4442.08it/s]
loss=0.0105 (0.0151): :  85% 2325000/2725000 [08:40<01:29, 4480.50it/s]
loss=0.0099 (0.0151): :  85% 2325000/2725000 [08:41<01:29, 4480.50it/s]
loss=0.0099 (0.0151): :  86% 2330000/2725000 [08:41<01:27, 4503.93it/s]
loss=0.0097 (0.0150): :  86% 2330000/2725000 [08:42<01:27, 4503.93it/s]
loss=0.0097 (0.0150): :  86% 2335000/2725000 [08:42<01:27, 4439.89it/s]
loss=0.0103 (0.0150): :  86% 2335000/2725000 [08:43<01:27, 4439.89it/s]
loss=0.0103 (0.0150): :  86% 2340000/2725000 [08:43<01:26, 4475.97it/s]
loss=0.0101 (0.0150): :  86% 2340000/2725000 [08:44<01:26, 4475.97it/s]
loss=0.0101 (0.0150): :  86% 2345000/2725000 [08:44<01:24, 4502.30it/s]
loss=0.0110 (0.0150): :  86% 2345000/2725000 [08:45<01:24, 4502.30it/s]
loss=0.0110 (0.0150): :  86% 2350000/2725000 [08:45<01:24, 4441.36it/s]
loss=0.0100 (0.0150): :  86% 2350000/2725000 [08:46<01:24, 4441.36it/s]
loss=0.0100 (0.0150): :  86% 2355000/2725000 [08:46<01:22, 4477.86it/s]
loss=0.0096 (0.0150): :  86% 2355000/2725000 [08:47<01:22, 4477.86it/s]
loss=0.0096 (0.0150): :  87% 2360000/2725000 [08:47<01:21, 4504.31it/s]
loss=0.0107 (0.0150): :  87% 2360000/2725000 [08:48<01:21, 4504.31it/s]
loss=0.0107 (0.0150): :  87% 2365000/2725000 [08:48<01:19, 4522.33it/s]
loss=0.0104 (0.0150): :  87% 2365000/2725000 [08:50<01:19, 4522.33it/s]
loss=0.0104 (0.0150): :  87% 2370000/2725000 [08:50<01:19, 4458.18it/s]
